timestamp,stock,price,volume,bid_price,ask_price,spread
2025-03-27 09:00:03,ABC,162.3,4706,162.15,162.75,0.6
2025-03-27 09:00:03,ABC,101.39,3719,100.87,102.29,1.42
2025-03-27 09:00:03,ABC,185.8,9421,185.42,186.19,0.77
2025-03-27 09:00:04,ABC,119.67,8863,119.02,120.14,1.12
2025-03-27 09:00:04,ABC,189.42,9129,188.69,189.72,1.03
2025-03-27 09:00:04,ABC,111.43,5037,110.69,112.43,1.74
2025-03-27 09:00:04,ABC,169.4,8808,169.09,170.32,1.23
2025-03-27 09:00:04,ABC,138.68,8801,137.82,139.19,1.37
2025-03-27 09:00:04,ABC,154.92,3086,154.8,155.41,0.61
2025-03-27 09:00:04,ABC,145.88,1865,145.42,146.0,0.58
2025-03-27 09:00:04,ABC,132.3,946,131.82,132.6,0.78
2025-03-27 09:00:04,ABC,192.93,9668,192.4,193.34,0.94
2025-03-27 09:00:04,ABC,121.8,9466,121.33,122.66,1.33
2025-03-27 09:00:04,ABC,136.03,8008,135.04,136.93,1.89
2025-03-27 09:00:04,ABC,148.75,3453,148.21,149.03,0.82
2025-03-27 09:00:04,ABC,199.3,2254,198.48,200.03,1.55
2025-03-27 09:00:04,ABC,168.45,6872,167.68,169.23,1.55
2025-03-27 09:00:04,ABC,112.35,2128,111.58,113.35,1.77
2025-03-27 09:00:04,ABC,190.71,4990,189.81,191.45,1.64
2025-03-27 09:00:04,ABC,136.91,442,136.52,137.27,0.75
2025-03-27 09:00:04,ABC,103.54,3304,102.67,104.46,1.79
2025-03-27 09:00:04,ABC,188.96,639,187.96,189.93,1.97
2025-03-27 09:00:04,ABC,101.22,5955,100.75,101.49,0.74
2025-03-27 09:00:04,ABC,191.2,6885,190.89,191.95,1.06
2025-03-27 09:00:04,ABC,194.42,115,194.0,195.17,1.17
2025-03-27 09:00:04,ABC,139.44,8672,139.2,140.34,1.14
2025-03-27 09:00:04,ABC,113.66,4531,113.19,114.06,0.87
2025-03-27 09:00:04,ABC,138.43,827,137.79,139.06,1.27
2025-03-27 09:00:04,ABC,147.08,481,146.35,147.48,1.13
2025-03-27 09:00:04,ABC,115.05,4122,114.58,115.82,1.24
2025-03-27 09:00:05,ABC,156.28,2207,155.9,157.17,1.27
2025-03-27 09:00:05,ABC,135.16,8354,134.9,135.95,1.05
2025-03-27 09:00:05,ABC,147.27,4907,146.45,147.92,1.47
2025-03-27 09:00:05,ABC,141.5,7615,140.98,142.02,1.04
2025-03-27 09:00:05,ABC,180.32,3843,179.57,181.24,1.67
2025-03-27 09:00:05,ABC,114.45,1090,113.83,115.31,1.48
2025-03-27 09:00:05,ABC,186.86,8032,186.1,187.05,0.95
2025-03-27 09:00:05,ABC,168.97,6731,168.73,169.59,0.86
2025-03-27 09:00:05,ABC,167.29,2255,166.84,167.94,1.1
2025-03-27 09:00:05,ABC,130.63,297,130.14,131.49,1.35
2025-03-27 09:00:05,ABC,110.16,6741,109.56,110.77,1.21
2025-03-27 09:00:05,ABC,177.39,4986,176.48,177.88,1.4
2025-03-27 09:00:05,ABC,136.66,8213,136.04,137.09,1.05
2025-03-27 09:00:05,ABC,163.25,8355,162.91,163.67,0.76
2025-03-27 09:00:05,ABC,123.0,1438,122.88,123.11,0.23
2025-03-27 09:00:05,ABC,185.5,8238,184.65,186.41,1.76
2025-03-27 09:00:05,ABC,149.75,7709,149.06,150.1,1.04
2025-03-27 09:00:05,ABC,166.9,6071,166.33,167.63,1.3
2025-03-27 09:00:05,ABC,129.04,3483,128.5,129.46,0.96
2025-03-27 09:00:05,ABC,195.52,7939,194.92,195.98,1.06
2025-03-27 09:00:05,ABC,127.63,1082,127.46,127.95,0.49
2025-03-27 09:00:05,ABC,141.86,8872,141.0,142.72,1.72
2025-03-27 09:00:05,ABC,102.54,4496,102.26,103.27,1.01
2025-03-27 09:00:05,ABC,132.88,1113,131.92,133.77,1.85
2025-03-27 09:00:05,ABC,185.82,9114,185.28,185.95,0.67
2025-03-27 09:00:05,ABC,150.5,2136,149.78,151.05,1.27
2025-03-27 09:00:06,ABC,105.91,7828,105.51,106.86,1.35
2025-03-27 09:00:07,ABC,168.98,1954,168.85,169.33,0.48
2025-03-27 09:00:07,ABC,174.67,3103,174.02,175.63,1.61
2025-03-27 09:00:07,ABC,190.03,4201,189.85,190.95,1.1
2025-03-27 09:00:07,ABC,145.02,9364,144.49,145.33,0.84
2025-03-27 09:00:07,ABC,153.2,2035,152.27,153.74,1.47
2025-03-27 09:00:07,ABC,150.48,2341,149.6,151.46,1.86
2025-03-27 09:00:07,ABC,119.34,9432,119.21,119.6,0.39
2025-03-27 09:00:07,ABC,179.88,5730,179.21,180.38,1.17
2025-03-27 09:00:08,ABC,142.33,6089,141.98,142.82,0.84
2025-03-27 09:00:08,ABC,151.67,4714,151.42,151.91,0.49
2025-03-27 09:00:08,ABC,123.68,1827,123.1,123.86,0.76
2025-03-27 09:00:08,ABC,173.21,5489,172.9,173.33,0.43
2025-03-27 09:00:08,ABC,165.62,7775,165.29,166.47,1.18
2025-03-27 09:00:08,ABC,152.19,5486,151.63,153.09,1.46
2025-03-27 09:00:08,ABC,122.34,2893,121.35,122.51,1.16
2025-03-27 09:00:08,ABC,134.7,8313,134.24,135.21,0.97
2025-03-27 09:00:08,ABC,150.7,6867,149.82,151.04,1.22
2025-03-27 09:00:08,ABC,184.38,2701,183.42,184.86,1.44
2025-03-27 09:00:08,ABC,154.5,6414,154.37,154.81,0.44
2025-03-27 09:00:08,ABC,131.1,9508,130.41,131.73,1.32
2025-03-27 09:00:08,ABC,133.55,6652,133.23,134.14,0.91
2025-03-27 09:00:08,ABC,152.39,3179,152.26,153.08,0.82
2025-03-27 09:00:08,ABC,183.36,2185,182.8,183.63,0.83
2025-03-27 09:00:08,ABC,181.48,5642,181.29,181.59,0.3
2025-03-27 09:00:08,ABC,192.27,5290,191.3,192.47,1.17
2025-03-27 09:00:09,ABC,172.97,4664,172.01,173.33,1.32
2025-03-27 09:00:09,ABC,154.43,6404,154.31,155.11,0.8
2025-03-27 09:00:09,ABC,105.37,4334,104.38,106.03,1.65
2025-03-27 09:00:09,ABC,108.89,613,108.16,109.15,0.99
2025-03-27 09:00:09,ABC,170.94,1670,170.76,171.6,0.84
2025-03-27 09:00:09,ABC,117.78,3786,117.62,118.55,0.93
2025-03-27 09:00:09,ABC,187.87,5172,187.46,188.33,0.87
2025-03-27 09:00:09,ABC,106.31,883,105.4,107.25,1.85
2025-03-27 09:00:09,ABC,102.55,3017,101.72,102.68,0.96
2025-03-27 09:00:09,ABC,171.91,3825,171.17,172.65,1.48
2025-03-27 09:00:09,ABC,137.57,651,137.29,137.77,0.48
2025-03-27 09:00:09,ABC,101.73,2568,101.05,101.96,0.91
2025-03-27 09:00:09,ABC,194.26,4782,193.87,195.19,1.32
2025-03-27 09:00:09,ABC,107.72,5886,107.38,108.12,0.74
2025-03-27 09:00:09,ABC,140.7,1657,140.05,140.9,0.85
2025-03-27 09:00:09,ABC,144.51,5888,143.7,145.02,1.32
2025-03-27 09:00:09,ABC,177.68,4300,177.12,177.95,0.83
2025-03-27 09:00:09,ABC,149.65,2864,148.93,150.52,1.59
2025-03-27 09:00:09,ABC,120.26,6741,119.32,120.39,1.07
2025-03-27 09:00:09,ABC,186.29,9804,185.74,187.19,1.45
2025-03-27 09:00:09,ABC,189.58,7076,188.83,190.29,1.46
2025-03-27 09:00:09,ABC,195.13,2308,194.62,195.59,0.97
2025-03-27 09:00:09,ABC,198.53,4625,197.74,199.01,1.27
2025-03-27 09:00:09,ABC,169.36,4315,168.77,169.92,1.15
2025-03-27 09:00:09,ABC,121.55,7110,120.67,121.75,1.08
2025-03-27 09:00:09,ABC,187.9,1426,187.38,188.14,0.76
2025-03-27 09:00:09,ABC,118.95,1100,118.15,119.93,1.78
2025-03-27 09:00:09,ABC,194.53,4243,194.18,195.04,0.86
2025-03-27 09:00:09,ABC,164.18,7011,163.32,164.97,1.65
2025-03-27 09:00:10,ABC,141.58,3001,141.13,141.93,0.8
2025-03-27 09:00:10,ABC,170.72,7500,169.87,171.56,1.69
2025-03-27 09:00:10,ABC,187.0,3138,186.16,187.76,1.6
2025-03-27 09:00:10,ABC,106.13,8916,105.86,106.77,0.91
2025-03-27 09:00:10,ABC,119.91,4408,119.2,120.58,1.38
2025-03-27 09:00:10,ABC,142.27,7025,141.92,143.18,1.26
2025-03-27 09:00:10,ABC,114.88,9133,114.28,115.56,1.28
2025-03-27 09:00:10,ABC,159.29,1700,158.43,160.13,1.7
2025-03-27 09:00:10,ABC,114.8,7395,114.54,115.33,0.79
2025-03-27 09:00:10,ABC,179.43,4932,179.19,180.25,1.06
2025-03-27 09:00:10,ABC,137.02,5188,136.24,137.83,1.59
2025-03-27 09:00:10,ABC,159.25,3530,158.65,160.21,1.56
2025-03-27 09:00:10,ABC,183.21,8463,182.47,183.41,0.94
2025-03-27 09:00:10,ABC,187.67,658,187.12,188.62,1.5
2025-03-27 09:00:10,ABC,143.46,5543,142.65,144.23,1.58
2025-03-27 09:00:10,ABC,117.47,5989,116.5,118.25,1.75
2025-03-27 09:00:10,ABC,123.76,2130,122.97,124.61,1.64
2025-03-27 09:00:10,ABC,141.48,8648,141.1,142.09,0.99
2025-03-27 09:00:10,ABC,165.71,464,165.59,166.62,1.03
2025-03-27 09:00:10,ABC,150.91,624,150.4,151.04,0.64
2025-03-27 09:00:10,ABC,123.38,9752,123.25,123.87,0.62
2025-03-27 09:00:10,ABC,131.51,8774,131.21,131.91,0.7
2025-03-27 09:00:10,ABC,156.01,4609,155.21,156.79,1.58
2025-03-27 09:00:10,ABC,196.28,2075,196.16,197.13,0.97
2025-03-27 09:00:11,ABC,104.74,8866,104.17,105.65,1.48
2025-03-27 09:00:11,ABC,131.86,4683,130.99,132.43,1.44
2025-03-27 09:00:11,ABC,181.21,2315,180.45,181.43,0.98
2025-03-27 09:00:11,ABC,161.96,7810,160.97,162.93,1.96
2025-03-27 09:00:11,ABC,159.02,6188,158.47,159.85,1.38
2025-03-27 09:00:11,ABC,105.2,9392,104.37,105.89,1.52
2025-03-27 09:00:11,ABC,113.77,2382,113.53,114.42,0.89
2025-03-27 09:00:11,ABC,104.54,525,103.69,105.1,1.41
2025-03-27 09:00:11,ABC,141.47,165,141.08,142.26,1.18
2025-03-27 09:00:11,ABC,168.24,7059,168.01,168.97,0.96
2025-03-27 09:00:11,ABC,161.98,5035,161.34,162.6,1.26
2025-03-27 09:00:11,ABC,183.33,3230,182.72,183.59,0.87
2025-03-27 09:00:11,ABC,169.32,5823,168.46,170.0,1.54
2025-03-27 09:00:11,ABC,159.07,9862,158.88,159.52,0.64
2025-03-27 09:00:11,ABC,128.36,9212,127.65,129.21,1.56
2025-03-27 09:00:11,ABC,149.48,9755,149.18,150.04,0.86
2025-03-27 09:00:11,ABC,114.99,4282,114.37,115.16,0.79
2025-03-27 09:00:11,ABC,195.35,1947,195.23,196.12,0.89
2025-03-27 09:00:11,ABC,170.0,8137,169.4,170.75,1.35
2025-03-27 09:00:11,ABC,106.05,2098,105.77,106.19,0.42
2025-03-27 09:00:11,ABC,130.58,9375,129.63,130.74,1.11
2025-03-27 09:00:11,ABC,198.01,7903,197.4,198.63,1.23
2025-03-27 09:00:11,ABC,162.88,5707,162.17,163.3,1.13
2025-03-27 09:00:12,ABC,101.38,3807,100.71,101.58,0.87
2025-03-27 09:00:12,ABC,107.86,1661,107.37,108.78,1.41
2025-03-27 09:00:12,ABC,101.25,8170,100.85,102.04,1.19
2025-03-27 09:00:12,ABC,169.39,7970,168.63,169.51,0.88
2025-03-27 09:00:12,ABC,160.94,6218,160.63,161.77,1.14
2025-03-27 09:00:12,ABC,134.87,2912,134.4,135.21,0.81
2025-03-27 09:00:13,ABC,126.23,5153,125.82,126.54,0.72
2025-03-27 09:00:13,ABC,134.85,6489,134.27,135.41,1.14
2025-03-27 09:00:13,ABC,184.91,3915,184.32,185.29,0.97
2025-03-27 09:00:13,ABC,133.36,264,133.0,134.04,1.04
2025-03-27 09:00:13,ABC,121.9,9968,121.42,122.44,1.02
2025-03-27 09:00:13,ABC,135.46,3203,134.54,136.43,1.89
2025-03-27 09:00:13,ABC,155.68,6977,155.01,156.33,1.32
2025-03-27 09:00:13,ABC,173.21,6739,173.11,173.32,0.21
2025-03-27 09:00:13,ABC,174.21,7953,173.29,175.07,1.78
2025-03-27 09:00:13,ABC,118.62,612,117.76,119.07,1.31
2025-03-27 09:00:13,ABC,178.13,7929,177.5,178.45,0.95
2025-03-27 09:00:13,ABC,115.02,5483,114.16,115.93,1.77
2025-03-27 09:00:13,ABC,178.72,4514,178.5,178.82,0.32
2025-03-27 09:00:13,ABC,100.85,4962,100.08,101.47,1.39
2025-03-27 09:00:13,ABC,171.25,7306,170.45,171.43,0.98
2025-03-27 09:00:13,ABC,118.07,7960,117.78,118.27,0.49
2025-03-27 09:00:13,ABC,166.67,378,166.3,167.29,0.99
2025-03-27 09:00:13,ABC,122.08,8562,121.85,122.4,0.55
2025-03-27 09:00:13,ABC,112.44,1129,112.27,113.36,1.09
2025-03-27 09:00:13,ABC,141.49,6118,140.66,142.33,1.67
2025-03-27 09:00:13,ABC,118.43,6543,117.76,118.89,1.13
2025-03-27 09:00:13,ABC,133.33,4683,133.13,133.79,0.66
2025-03-27 09:00:13,ABC,121.28,2524,120.49,121.88,1.39
2025-03-27 09:00:13,ABC,156.23,2377,155.83,156.48,0.65
2025-03-27 09:00:13,ABC,145.13,4332,144.56,145.65,1.09
2025-03-27 09:00:13,ABC,131.96,1296,131.42,132.67,1.25
2025-03-27 09:00:13,ABC,149.62,744,149.51,150.14,0.63
2025-03-27 09:00:14,ABC,188.38,1240,188.18,189.32,1.14
2025-03-27 09:00:14,ABC,142.53,7369,141.71,142.76,1.05
2025-03-27 09:00:14,ABC,148.52,9504,147.64,149.49,1.85
2025-03-27 09:00:14,ABC,107.05,9871,106.72,107.89,1.17
2025-03-27 09:00:14,ABC,166.26,6445,165.43,167.18,1.75
2025-03-27 09:00:14,ABC,103.11,8457,102.18,103.94,1.76
2025-03-27 09:00:14,ABC,193.19,3082,193.03,193.43,0.4
2025-03-27 09:00:14,ABC,194.35,8279,194.09,195.05,0.96
2025-03-27 09:00:14,ABC,175.46,7500,174.75,176.43,1.68
2025-03-27 09:00:14,ABC,132.9,5986,132.66,133.01,0.35
2025-03-27 09:00:14,ABC,107.56,2910,106.8,107.72,0.92
2025-03-27 09:00:14,ABC,166.87,5141,166.65,167.48,0.83
2025-03-27 09:00:14,ABC,113.22,7485,112.99,113.32,0.33
2025-03-27 09:00:14,ABC,148.76,8775,148.62,149.29,0.67
2025-03-27 09:00:15,ABC,133.36,4635,133.24,134.08,0.84
2025-03-27 09:00:15,ABC,190.12,4585,189.35,190.43,1.08
2025-03-27 09:00:15,ABC,150.25,860,150.14,150.79,0.65
2025-03-27 09:00:15,ABC,173.66,2526,172.71,174.01,1.3
2025-03-27 09:00:15,ABC,157.27,1840,156.61,157.98,1.37
2025-03-27 09:00:15,ABC,161.73,1761,161.07,162.18,1.11
2025-03-27 09:00:15,ABC,196.64,5746,196.34,196.77,0.43
2025-03-27 09:00:15,ABC,130.14,1462,130.04,130.59,0.55
2025-03-27 09:00:15,ABC,175.73,5911,175.62,176.38,0.76
2025-03-27 09:00:15,ABC,108.93,8128,108.55,109.78,1.23
2025-03-27 09:00:15,ABC,160.58,7349,160.34,161.39,1.05
2025-03-27 09:00:15,ABC,155.24,6676,154.87,155.53,0.66
2025-03-27 09:00:15,ABC,155.65,4751,155.06,155.9,0.84
2025-03-27 09:00:15,ABC,176.5,6886,176.01,177.0,0.99
2025-03-27 09:00:15,ABC,188.14,3714,187.96,188.71,0.75
2025-03-27 09:00:15,ABC,151.96,2601,151.29,152.68,1.39
2025-03-27 09:00:15,ABC,166.81,4648,166.49,167.53,1.04
2025-03-27 09:00:15,ABC,140.24,9462,139.8,141.19,1.39
2025-03-27 09:00:16,ABC,109.4,7372,109.16,110.03,0.87
2025-03-27 09:00:16,ABC,179.88,9411,179.31,180.09,0.78
2025-03-27 09:00:16,ABC,151.78,7978,150.99,152.7,1.71
2025-03-27 09:00:16,ABC,119.46,5241,118.97,120.46,1.49
2025-03-27 09:00:16,ABC,128.34,6980,127.96,128.66,0.7
2025-03-27 09:00:16,ABC,195.09,4398,194.6,195.26,0.66
2025-03-27 09:00:16,ABC,177.81,9460,176.93,178.23,1.3
2025-03-27 09:00:16,ABC,186.93,454,186.16,187.27,1.11
2025-03-27 09:00:16,ABC,133.46,4112,133.02,134.05,1.03
2025-03-27 09:00:16,ABC,170.42,7337,169.83,170.62,0.79
2025-03-27 09:00:16,ABC,194.6,8548,193.97,194.73,0.76
2025-03-27 09:00:16,ABC,116.38,9581,115.88,117.02,1.14
2025-03-27 09:00:16,ABC,132.45,8173,131.98,132.7,0.72
2025-03-27 09:00:16,ABC,164.94,6972,164.43,165.65,1.22
2025-03-27 09:00:16,ABC,100.5,9608,99.66,101.17,1.51
2025-03-27 09:00:16,ABC,195.46,1490,195.14,196.3,1.16
2025-03-27 09:00:16,ABC,191.27,3849,190.37,191.89,1.52
2025-03-27 09:00:16,ABC,117.59,3005,116.81,118.29,1.48
2025-03-27 09:00:16,ABC,113.25,6349,112.84,113.59,0.75
2025-03-27 09:00:16,ABC,130.94,9451,130.27,131.39,1.12
2025-03-27 09:00:16,ABC,115.64,8372,115.45,116.09,0.64
2025-03-27 09:00:16,ABC,161.64,6305,161.44,162.24,0.8
2025-03-27 09:00:16,ABC,141.24,1880,141.01,141.98,0.97
2025-03-27 09:00:16,ABC,182.28,2833,181.3,182.52,1.22
2025-03-27 09:00:17,ABC,115.49,7071,115.28,115.82,0.54
2025-03-27 09:00:17,ABC,176.81,6674,175.98,177.09,1.11
2025-03-27 09:00:17,ABC,164.21,4039,163.28,164.87,1.59
2025-03-27 09:00:18,ABC,108.62,6689,108.31,108.83,0.52
2025-03-27 09:00:18,ABC,178.89,8492,178.73,179.46,0.73
2025-03-27 09:00:18,ABC,151.05,9228,150.38,151.94,1.56
2025-03-27 09:00:18,ABC,132.76,1947,132.55,132.87,0.32
2025-03-27 09:00:18,ABC,183.45,5719,183.24,183.96,0.72
2025-03-27 09:00:18,ABC,191.41,6049,191.25,192.18,0.93
2025-03-27 09:00:18,ABC,125.02,2003,124.2,125.16,0.96
2025-03-27 09:00:18,ABC,192.37,2393,191.96,192.6,0.64
2025-03-27 09:00:18,ABC,154.43,7556,154.07,155.28,1.21
2025-03-27 09:00:18,ABC,145.84,2431,145.18,146.16,0.98
2025-03-27 09:00:18,ABC,123.61,1832,123.16,124.53,1.37
2025-03-27 09:00:18,ABC,130.12,7487,129.74,130.96,1.22
2025-03-27 09:00:18,ABC,131.08,5517,130.57,131.18,0.61
2025-03-27 09:00:18,ABC,105.2,3458,104.57,105.81,1.24
2025-03-27 09:00:18,ABC,140.27,3256,139.35,140.76,1.41
2025-03-27 09:00:18,ABC,170.57,1617,169.67,171.35,1.68
2025-03-27 09:00:18,ABC,149.79,7318,149.4,150.42,1.02
2025-03-27 09:00:19,ABC,197.14,1123,196.96,197.24,0.28
2025-03-27 09:00:19,ABC,188.84,2483,188.45,189.37,0.92
2025-03-27 09:00:19,ABC,145.99,1390,145.31,146.1,0.79
2025-03-27 09:00:19,ABC,173.42,6398,173.15,173.83,0.68
2025-03-27 09:00:19,ABC,118.32,5326,117.53,118.73,1.2
2025-03-27 09:00:19,ABC,152.65,1756,151.7,153.31,1.61
2025-03-27 09:00:19,ABC,184.14,3232,183.93,185.11,1.18
2025-03-27 09:00:19,ABC,136.3,575,135.45,137.19,1.74
2025-03-27 09:00:19,ABC,118.82,3775,118.22,119.1,0.88
2025-03-27 09:00:19,ABC,114.94,3966,114.68,115.58,0.9
2025-03-27 09:00:19,ABC,113.99,1724,113.3,114.67,1.37
2025-03-27 09:00:19,ABC,150.66,4432,150.3,151.42,1.12
2025-03-27 09:00:19,ABC,120.89,8906,120.75,121.68,0.93
2025-03-27 09:00:19,ABC,183.32,2394,183.02,183.65,0.63
2025-03-27 09:00:19,ABC,197.29,170,197.08,197.86,0.78
2025-03-27 09:00:19,ABC,120.04,6399,119.27,120.55,1.28
2025-03-27 09:00:19,ABC,177.37,3753,176.54,177.92,1.38
2025-03-27 09:00:19,ABC,121.03,2273,120.52,121.64,1.12
2025-03-27 09:00:19,ABC,168.23,3938,167.79,168.41,0.62
2025-03-27 09:00:19,ABC,109.49,316,108.6,109.66,1.06
2025-03-27 09:00:19,ABC,188.61,8451,187.92,189.36,1.44
2025-03-27 09:00:19,ABC,135.7,3190,134.95,135.93,0.98
2025-03-27 09:00:19,ABC,154.72,2681,154.27,155.0,0.73
2025-03-27 09:00:19,ABC,195.43,1865,194.75,196.05,1.3
2025-03-27 09:00:19,ABC,160.17,5436,159.19,160.52,1.33
2025-03-27 09:00:19,ABC,185.17,6720,184.43,185.62,1.19
2025-03-27 09:00:19,ABC,146.52,8685,146.06,147.31,1.25
2025-03-27 09:00:19,ABC,188.54,8541,187.81,188.97,1.16
2025-03-27 09:00:19,ABC,105.19,8744,104.24,105.45,1.21
2025-03-27 09:00:20,ABC,161.87,1817,161.67,162.29,0.62
2025-03-27 09:00:20,ABC,114.72,1739,113.95,115.54,1.59
2025-03-27 09:00:20,ABC,161.59,7974,161.12,161.83,0.71
2025-03-27 09:00:20,ABC,187.37,6857,186.86,187.8,0.94
2025-03-27 09:00:21,ABC,182.77,8860,181.97,183.66,1.69
2025-03-27 09:00:21,ABC,148.29,2878,147.59,148.44,0.85
2025-03-27 09:00:21,ABC,128.5,1621,128.27,128.67,0.4
2025-03-27 09:00:21,ABC,159.7,6664,159.56,160.38,0.82
2025-03-27 09:00:21,ABC,163.39,9511,163.1,163.95,0.85
2025-03-27 09:00:21,ABC,148.61,1734,147.94,149.52,1.58
2025-03-27 09:00:21,ABC,159.56,8441,159.16,160.45,1.29
2025-03-27 09:00:21,ABC,121.51,7020,120.81,122.18,1.37
2025-03-27 09:00:21,ABC,112.21,1310,111.38,112.65,1.27
2025-03-27 09:00:21,ABC,188.59,2066,187.85,189.11,1.26
2025-03-27 09:00:21,ABC,110.5,2163,109.56,110.88,1.32
2025-03-27 09:00:21,ABC,177.63,6635,177.47,178.09,0.62
2025-03-27 09:00:21,ABC,186.57,8457,186.26,187.46,1.2
2025-03-27 09:00:21,ABC,176.58,2664,175.82,177.37,1.55
2025-03-27 09:00:21,ABC,151.97,2525,151.38,152.66,1.28
2025-03-27 09:00:21,ABC,154.61,4311,154.19,155.11,0.92
2025-03-27 09:00:21,ABC,164.92,5132,164.26,165.47,1.21
2025-03-27 09:00:21,ABC,101.17,2669,100.52,102.1,1.58
2025-03-27 09:00:21,ABC,196.52,2772,196.06,197.47,1.41
2025-03-27 09:00:21,ABC,133.71,1486,132.91,134.71,1.8
2025-03-27 09:00:21,ABC,123.26,4812,122.83,123.58,0.75
2025-03-27 09:00:21,ABC,109.2,6045,108.69,110.17,1.48
2025-03-27 09:00:21,ABC,129.73,1891,129.13,130.53,1.4
2025-03-27 09:00:21,ABC,107.7,4778,107.03,108.66,1.63
2025-03-27 09:00:21,ABC,115.4,1097,115.24,116.02,0.78
2025-03-27 09:00:21,ABC,129.44,687,128.74,129.62,0.88
2025-03-27 09:00:21,ABC,112.11,3679,111.24,112.43,1.19
2025-03-27 09:00:22,ABC,158.02,8665,157.83,158.17,0.34
2025-03-27 09:00:22,ABC,138.25,624,137.53,139.03,1.5
2025-03-27 09:00:22,ABC,170.0,2034,169.89,170.62,0.73
2025-03-27 09:00:22,ABC,168.3,7198,168.12,168.48,0.36
2025-03-27 09:00:22,ABC,155.02,4494,154.42,155.13,0.71
2025-03-27 09:00:22,ABC,158.06,5696,157.74,158.59,0.85
2025-03-27 09:00:22,ABC,175.03,1831,174.31,175.67,1.36
2025-03-27 09:00:22,ABC,141.69,3411,140.9,141.85,0.95
2025-03-27 09:00:22,ABC,176.15,7942,175.33,177.0,1.67
2025-03-27 09:00:22,ABC,171.54,1640,170.98,171.89,0.91
2025-03-27 09:00:23,ABC,135.05,6713,134.06,135.89,1.83
2025-03-27 09:00:23,ABC,107.78,9442,107.67,108.76,1.09
2025-03-27 09:00:23,ABC,184.21,1893,183.31,184.46,1.15
2025-03-27 09:00:23,ABC,191.06,2191,190.12,191.32,1.2
2025-03-27 09:00:23,ABC,196.1,133,195.3,196.29,0.99
2025-03-27 09:00:23,ABC,196.91,5795,196.61,197.47,0.86
2025-03-27 09:00:23,ABC,159.9,4196,159.1,160.48,1.38
2025-03-27 09:00:23,ABC,183.06,4933,182.94,183.85,0.91
2025-03-27 09:00:23,ABC,130.89,7748,130.41,131.12,0.71
2025-03-27 09:00:23,ABC,150.5,1769,150.19,150.8,0.61
2025-03-27 09:00:23,ABC,156.63,7342,155.81,157.22,1.41
2025-03-27 09:00:23,ABC,198.91,5628,198.59,199.67,1.08
2025-03-27 09:00:23,ABC,117.34,2648,117.01,118.07,1.06
2025-03-27 09:00:23,ABC,102.75,3639,102.4,102.86,0.46
2025-03-27 09:00:24,ABC,157.96,6173,157.07,158.78,1.71
2025-03-27 09:00:25,ABC,107.44,8781,106.7,108.03,1.33
2025-03-27 09:00:25,ABC,192.54,1855,192.09,193.53,1.44
2025-03-27 09:00:25,ABC,169.17,3530,168.75,169.37,0.62
2025-03-27 09:00:25,ABC,106.92,1145,106.23,107.62,1.39
