timestamp,stock,price,volume,bid_price,ask_price,spread
2025-03-26 09:01:00,XYZ,187.68,5169,187.24,187.97,0.73
2025-03-26 09:01:01,XYZ,149.21,8099,148.26,149.93,1.67
2025-03-26 09:01:02,XYZ,189.04,755,188.88,189.24,0.36
2025-03-26 09:01:03,XYZ,135.77,6222,135.41,136.37,0.96
2025-03-26 09:01:04,XYZ,178.09,7776,177.26,178.22,0.96
2025-03-26 09:01:05,XYZ,162.26,5940,161.34,162.68,1.34
2025-03-26 09:01:06,XYZ,125.47,3671,124.52,126.44,1.92
2025-03-26 09:01:07,XYZ,182.47,1771,181.71,183.07,1.36
2025-03-26 09:01:08,XYZ,117.71,4588,117.02,117.87,0.85
2025-03-26 09:01:09,XYZ,118.59,5772,117.98,119.49,1.51
2025-03-26 09:01:10,XYZ,125.97,6727,125.56,126.26,0.7
2025-03-26 09:01:11,XYZ,197.13,999,196.97,198.11,1.14
2025-03-26 09:01:12,XYZ,161.11,3579,160.29,161.71,1.42
2025-03-26 09:01:13,XYZ,137.55,3544,137.01,138.43,1.42
2025-03-26 09:01:14,XYZ,187.4,3721,186.81,188.12,1.31
2025-03-26 09:01:15,XYZ,148.05,4854,147.78,148.45,0.67
2025-03-26 09:01:16,XYZ,128.76,8863,128.02,128.98,0.96
2025-03-26 09:01:17,XYZ,139.16,7955,138.65,139.65,1.0
2025-03-26 09:01:18,XYZ,169.02,7607,168.69,169.54,0.85
2025-03-26 09:01:19,XYZ,162.67,5247,161.91,163.21,1.3
2025-03-26 09:01:20,XYZ,112.96,7484,112.83,113.71,0.88
2025-03-26 09:01:21,XYZ,193.05,7573,192.31,193.33,1.02
2025-03-26 09:01:22,XYZ,110.74,1412,110.24,110.98,0.74
2025-03-26 09:01:23,XYZ,177.17,1725,176.98,177.66,0.68
2025-03-26 09:01:24,XYZ,122.04,7230,121.36,122.86,1.5
2025-03-26 09:01:25,XYZ,114.32,5523,113.48,115.28,1.8
2025-03-26 09:01:26,XYZ,103.55,2700,103.23,103.66,0.43
2025-03-26 09:01:27,XYZ,132.0,9899,131.68,132.34,0.66
2025-03-26 09:01:28,XYZ,199.79,2290,199.42,200.29,0.87
2025-03-26 09:01:29,XYZ,191.81,5266,190.91,191.95,1.04
2025-03-26 09:01:30,XYZ,157.64,9093,157.19,157.95,0.76
2025-03-26 09:01:31,XYZ,180.5,2393,179.78,181.01,1.23
2025-03-26 09:01:32,XYZ,157.67,9090,156.81,157.89,1.08
2025-03-26 09:01:33,XYZ,193.27,9487,193.03,194.12,1.09
2025-03-26 09:01:34,XYZ,108.47,1609,107.72,108.9,1.18
2025-03-26 09:01:35,XYZ,139.72,6212,138.8,140.11,1.31
2025-03-26 09:01:36,XYZ,158.27,1334,157.7,158.64,0.94
2025-03-26 09:01:37,XYZ,164.49,8399,163.54,165.42,1.88
2025-03-26 09:01:38,XYZ,188.66,5134,188.22,189.18,0.96
2025-03-26 09:01:39,XYZ,185.95,5453,185.71,186.34,0.63
2025-03-26 09:01:40,XYZ,141.6,3958,141.02,141.91,0.89
2025-03-26 09:01:41,XYZ,186.4,2275,185.89,187.15,1.26
2025-03-26 09:01:42,XYZ,192.11,5537,191.3,192.58,1.28
2025-03-26 09:01:43,XYZ,145.93,5645,145.3,146.9,1.6
2025-03-26 09:01:44,XYZ,138.89,2778,138.5,139.29,0.79
2025-03-26 09:01:45,XYZ,106.5,845,106.09,106.84,0.75
2025-03-26 09:01:46,XYZ,116.05,6648,115.3,116.45,1.15
2025-03-26 09:01:47,XYZ,182.81,1309,182.61,183.14,0.53
2025-03-26 09:01:48,XYZ,133.91,5329,133.18,134.63,1.45
2025-03-26 09:01:49,XYZ,146.7,3822,146.37,147.31,0.94
2025-03-26 09:01:50,XYZ,100.37,8596,100.04,100.68,0.64
2025-03-26 09:01:51,XYZ,194.83,2082,194.5,195.29,0.79
2025-03-26 09:01:52,XYZ,137.58,3243,137.38,138.29,0.91
2025-03-26 09:01:53,XYZ,192.3,4772,191.65,192.75,1.1
2025-03-26 09:01:54,XYZ,105.49,7332,104.73,105.61,0.88
2025-03-26 09:01:55,XYZ,105.42,2910,104.82,106.19,1.37
2025-03-26 09:01:56,XYZ,103.21,7835,102.59,103.36,0.77
2025-03-26 09:01:57,XYZ,184.42,9544,183.95,184.92,0.97
2025-03-26 09:01:58,XYZ,149.68,7295,148.72,150.67,1.95
2025-03-26 09:01:59,XYZ,184.46,4146,183.78,185.45,1.67
2025-03-26 09:02:00,XYZ,187.13,1581,186.56,187.61,1.05
2025-03-26 09:02:01,XYZ,114.29,5732,113.92,114.93,1.01
2025-03-26 09:02:02,XYZ,109.58,7508,109.04,110.05,1.01
2025-03-26 09:02:03,XYZ,133.04,5609,132.64,133.46,0.82
2025-03-26 09:02:04,XYZ,182.83,8929,181.95,183.8,1.85
2025-03-26 09:02:05,XYZ,186.61,8274,186.25,187.5,1.25
2025-03-26 09:02:06,XYZ,137.94,5491,137.31,138.29,0.98
2025-03-26 09:02:07,XYZ,140.35,9141,139.44,141.22,1.78
2025-03-26 09:02:08,XYZ,178.06,6443,177.88,178.59,0.71
2025-03-26 09:02:09,XYZ,107.22,5194,107.06,108.12,1.06
2025-03-26 09:02:10,XYZ,158.7,8422,158.26,159.26,1.0
2025-03-26 09:02:11,XYZ,116.12,3766,115.84,116.98,1.14
2025-03-26 09:02:12,XYZ,168.44,8140,167.82,169.34,1.52
2025-03-26 09:02:13,XYZ,175.18,3330,174.19,175.68,1.49
2025-03-26 09:02:14,XYZ,133.4,5319,132.58,134.07,1.49
2025-03-26 09:02:15,XYZ,127.1,6426,126.49,127.76,1.27
2025-03-26 09:02:16,XYZ,122.73,3631,122.44,123.3,0.86
2025-03-26 09:02:17,XYZ,111.93,518,111.8,112.82,1.02
2025-03-26 09:02:18,XYZ,122.5,9475,122.08,123.32,1.24
2025-03-26 09:02:19,XYZ,113.12,7975,112.75,113.88,1.13
2025-03-26 09:02:20,XYZ,112.79,8480,112.25,113.75,1.5
2025-03-26 09:02:21,XYZ,131.47,7799,130.63,132.23,1.6
2025-03-26 09:02:22,XYZ,196.28,4577,195.32,196.55,1.23
2025-03-26 09:02:23,XYZ,125.17,561,125.0,125.33,0.33
2025-03-26 09:02:24,XYZ,104.42,3073,104.06,105.02,0.96
2025-03-26 09:02:25,XYZ,148.09,4597,147.55,148.43,0.88
2025-03-26 09:02:26,XYZ,183.77,5891,183.15,184.39,1.24
2025-03-26 09:02:27,XYZ,119.5,2239,118.67,120.23,1.56
2025-03-26 09:02:28,XYZ,142.69,8224,141.9,142.93,1.03
2025-03-26 09:02:29,XYZ,187.81,6908,187.04,188.78,1.74
2025-03-26 09:02:30,XYZ,133.11,2904,132.9,133.25,0.35
2025-03-26 09:02:31,XYZ,159.53,1749,158.87,160.51,1.64
2025-03-26 09:02:32,XYZ,169.64,9441,169.37,170.51,1.14
2025-03-26 09:02:33,XYZ,138.08,2240,137.95,138.23,0.28
2025-03-26 09:02:34,XYZ,122.98,9744,122.37,123.57,1.2
2025-03-26 09:02:35,XYZ,191.64,4927,190.71,192.08,1.37
2025-03-26 09:02:36,XYZ,160.15,2340,159.62,160.75,1.13
2025-03-26 09:02:37,XYZ,145.28,8445,144.92,145.94,1.02
2025-03-26 09:02:38,XYZ,103.96,2756,103.11,104.58,1.47
2025-03-26 09:02:39,XYZ,174.44,1169,174.33,175.02,0.69
2025-03-26 09:02:40,XYZ,135.02,6481,134.85,135.85,1.0
2025-03-26 09:02:41,XYZ,126.04,9152,125.91,126.92,1.01
2025-03-26 09:02:42,XYZ,161.57,8222,160.97,162.56,1.59
2025-03-26 09:02:43,XYZ,100.39,8323,100.11,100.74,0.63
2025-03-26 09:02:44,XYZ,115.75,5485,115.04,116.03,0.99
2025-03-26 09:02:45,XYZ,130.29,8090,129.49,131.04,1.55
2025-03-26 09:02:46,XYZ,172.14,8149,171.5,172.7,1.2
2025-03-26 09:02:47,XYZ,116.81,9774,116.24,117.39,1.15
2025-03-26 09:02:48,XYZ,124.28,4901,124.15,124.38,0.23
2025-03-26 09:02:49,XYZ,197.88,4078,197.46,198.03,0.57
2025-03-26 09:02:50,XYZ,156.38,3759,156.16,157.23,1.07
2025-03-26 09:02:51,XYZ,122.35,3729,121.83,123.27,1.44
2025-03-26 09:02:52,XYZ,137.37,3390,136.66,137.91,1.25
2025-03-26 09:02:53,XYZ,147.65,5901,147.4,148.01,0.61
2025-03-26 09:02:54,XYZ,188.73,2013,187.77,189.36,1.59
2025-03-26 09:02:55,XYZ,144.94,9842,144.29,145.76,1.47
2025-03-26 09:02:56,XYZ,176.29,9831,175.77,177.02,1.25
2025-03-26 09:02:57,XYZ,179.22,7993,178.42,179.72,1.3
2025-03-26 09:02:58,XYZ,124.22,689,124.09,124.49,0.4
2025-03-26 09:02:59,XYZ,157.17,9760,156.39,157.84,1.45
2025-03-26 09:03:00,XYZ,136.68,975,135.83,137.13,1.3
2025-03-26 09:03:01,XYZ,148.97,5137,148.73,149.44,0.71
2025-03-26 09:03:02,XYZ,116.68,5590,116.57,116.92,0.35
2025-03-26 09:03:03,XYZ,174.53,7809,173.69,175.22,1.53
2025-03-26 09:03:04,XYZ,118.26,959,117.83,118.8,0.97
2025-03-26 09:03:05,XYZ,100.73,6347,100.19,100.98,0.79
2025-03-26 09:03:06,XYZ,176.97,4442,176.66,177.42,0.76
2025-03-26 09:03:07,XYZ,153.86,6118,153.21,154.41,1.2
2025-03-26 09:03:08,XYZ,199.04,6879,198.4,199.29,0.89
2025-03-26 09:03:09,XYZ,176.79,2476,176.68,177.48,0.8
2025-03-26 09:03:10,XYZ,149.93,2058,149.18,150.64,1.46
2025-03-26 09:03:11,XYZ,116.87,8345,116.08,117.72,1.64
2025-03-26 09:03:12,XYZ,129.13,1694,128.76,129.9,1.14
2025-03-26 09:03:13,XYZ,198.25,9071,197.31,199.25,1.94
2025-03-26 09:03:14,XYZ,126.47,4050,125.85,126.77,0.92
2025-03-26 09:03:15,XYZ,177.31,6032,176.89,178.13,1.24
2025-03-26 09:03:16,XYZ,194.72,1610,193.98,195.43,1.45
2025-03-26 09:03:17,XYZ,178.15,879,177.53,178.72,1.19
2025-03-26 09:03:18,XYZ,111.75,4189,111.23,112.47,1.24
2025-03-26 09:03:19,XYZ,112.74,9619,112.19,113.11,0.92
2025-03-26 09:03:20,XYZ,138.37,5945,137.9,138.94,1.04
2025-03-26 09:03:21,XYZ,193.22,7971,193.01,193.49,0.48
2025-03-26 09:03:22,XYZ,154.49,1040,153.88,155.22,1.34
2025-03-26 09:03:23,XYZ,133.61,6381,133.33,134.21,0.88
2025-03-26 09:03:24,XYZ,177.51,4503,176.66,177.66,1.0
2025-03-26 09:03:25,XYZ,198.08,1808,197.23,198.22,0.99
2025-03-26 09:03:26,XYZ,175.1,609,174.76,175.72,0.96
2025-03-26 09:03:27,XYZ,102.68,1433,102.33,103.1,0.77
2025-03-26 09:03:28,XYZ,119.44,6416,118.84,119.95,1.11
2025-03-26 09:03:29,XYZ,197.26,1092,196.64,197.84,1.2
2025-03-26 09:03:30,XYZ,113.83,1634,113.72,114.77,1.05
2025-03-26 09:03:31,XYZ,153.59,5406,152.81,153.74,0.93
2025-03-26 09:03:32,XYZ,182.3,7040,182.14,182.73,0.59
2025-03-26 09:03:33,XYZ,147.43,2142,147.08,148.05,0.97
2025-03-26 09:03:34,XYZ,196.54,1267,196.37,197.04,0.67
2025-03-26 09:03:35,XYZ,168.46,7863,167.78,168.95,1.17
2025-03-26 09:03:36,XYZ,130.39,9394,129.47,130.78,1.31
2025-03-26 09:03:37,XYZ,153.14,7843,152.86,153.49,0.63
2025-03-26 09:03:38,XYZ,170.55,4253,170.26,171.38,1.12
2025-03-26 09:03:39,XYZ,128.91,9714,128.81,129.14,0.33
2025-03-26 09:03:40,XYZ,194.75,9548,194.0,195.41,1.41
2025-03-26 09:03:41,XYZ,141.56,947,140.84,141.87,1.03
2025-03-26 09:03:42,XYZ,165.75,9080,165.05,166.71,1.66
2025-03-26 09:03:43,XYZ,135.37,305,134.9,135.86,0.96
2025-03-26 09:03:44,XYZ,140.98,339,140.15,141.21,1.06
2025-03-26 09:03:45,XYZ,122.11,3882,121.81,123.02,1.21
2025-03-26 09:03:46,XYZ,125.03,8708,124.81,125.36,0.55
2025-03-26 09:03:47,XYZ,144.39,8407,143.85,144.98,1.13
2025-03-26 09:03:48,XYZ,160.78,5770,160.45,161.02,0.57
2025-03-26 09:03:49,XYZ,115.43,4372,114.92,115.55,0.63
2025-03-26 09:03:50,XYZ,147.58,5064,147.31,148.14,0.83
2025-03-26 09:03:51,XYZ,114.01,685,113.9,114.88,0.98
2025-03-26 09:03:52,XYZ,171.07,8330,170.93,171.48,0.55
2025-03-26 09:03:53,XYZ,108.53,8391,108.25,109.34,1.09
2025-03-26 09:03:54,XYZ,132.83,7849,132.03,133.76,1.73
2025-03-26 09:03:55,XYZ,137.69,311,137.38,138.14,0.76
2025-03-26 09:03:56,XYZ,123.45,9309,122.97,123.97,1.0
2025-03-26 09:03:57,XYZ,151.35,9998,151.12,151.99,0.87
2025-03-26 09:03:58,XYZ,148.22,1831,147.36,148.42,1.06
2025-03-26 09:03:59,XYZ,125.11,894,124.36,125.73,1.37
2025-03-26 09:04:00,XYZ,175.19,421,174.74,175.61,0.87
2025-03-26 09:04:01,XYZ,172.48,4101,171.56,172.8,1.24
2025-03-26 09:04:02,XYZ,111.35,319,110.81,112.26,1.45
2025-03-26 09:04:03,XYZ,128.03,1943,127.83,128.43,0.6
2025-03-26 09:04:04,XYZ,157.44,6683,156.96,158.33,1.37
2025-03-26 09:04:05,XYZ,137.02,313,136.85,137.43,0.58
2025-03-26 09:04:06,XYZ,127.63,1281,126.86,128.02,1.16
2025-03-26 09:04:07,XYZ,159.97,9465,159.46,160.59,1.13
2025-03-26 09:04:08,XYZ,135.23,4751,134.98,136.04,1.06
2025-03-26 09:04:09,XYZ,146.81,7849,146.02,147.08,1.06
2025-03-26 09:04:10,XYZ,119.19,5918,118.79,119.39,0.6
2025-03-26 09:04:11,XYZ,107.18,8526,106.23,107.39,1.16
2025-03-26 09:04:12,XYZ,149.48,3100,149.33,149.92,0.59
2025-03-26 09:04:13,XYZ,158.82,355,158.26,159.11,0.85
2025-03-26 09:04:14,XYZ,138.81,753,138.37,139.74,1.37
2025-03-26 09:04:15,XYZ,121.81,1577,121.45,122.71,1.26
2025-03-26 09:04:16,XYZ,143.3,5432,143.2,143.58,0.38
2025-03-26 09:04:17,XYZ,143.41,5987,143.15,143.95,0.8
2025-03-26 09:04:18,XYZ,176.38,5039,175.69,176.7,1.01
2025-03-26 09:04:19,XYZ,116.63,8369,115.88,116.93,1.05
2025-03-26 09:04:20,XYZ,122.65,9973,121.79,122.8,1.01
2025-03-26 09:04:21,XYZ,153.96,2540,152.96,154.25,1.29
2025-03-26 09:04:22,XYZ,123.4,658,122.86,123.67,0.81
2025-03-26 09:04:23,XYZ,137.31,7201,137.02,138.15,1.13
2025-03-26 09:04:24,XYZ,117.13,6720,116.21,118.01,1.8
2025-03-26 09:04:25,XYZ,103.33,8628,103.09,103.56,0.47
2025-03-26 09:04:26,XYZ,165.04,3140,164.82,165.55,0.73
2025-03-26 09:04:27,XYZ,196.1,817,195.57,196.62,1.05
2025-03-26 09:04:28,XYZ,129.36,8087,128.86,129.9,1.04
2025-03-26 09:04:29,XYZ,127.51,6855,127.22,128.16,0.94
2025-03-26 09:04:30,XYZ,132.17,4064,131.89,133.17,1.28
2025-03-26 09:04:31,XYZ,102.99,8202,102.23,103.58,1.35
2025-03-26 09:04:32,XYZ,107.08,8027,106.31,107.73,1.42
2025-03-26 09:04:33,XYZ,110.36,3836,110.24,110.91,0.67
2025-03-26 09:04:34,XYZ,135.76,2406,135.14,136.25,1.11
2025-03-26 09:04:35,XYZ,192.61,5513,192.42,193.46,1.04
2025-03-26 09:04:36,XYZ,187.48,5109,186.73,188.06,1.33
2025-03-26 09:04:37,XYZ,120.83,650,119.89,121.8,1.91
2025-03-26 09:04:38,XYZ,183.71,3098,182.79,184.14,1.35
2025-03-26 09:04:39,XYZ,198.09,2933,197.68,198.8,1.12
2025-03-26 09:04:40,XYZ,154.49,4626,154.27,155.4,1.13
2025-03-26 09:04:41,XYZ,186.74,6501,186.33,187.14,0.81
2025-03-26 09:04:42,XYZ,193.83,3836,193.01,194.75,1.74
2025-03-26 09:04:43,XYZ,191.12,2483,190.45,192.02,1.57
2025-03-26 09:04:44,XYZ,119.43,3436,118.91,120.16,1.25
2025-03-26 09:04:45,XYZ,148.91,3630,148.73,149.8,1.07
2025-03-26 09:04:46,XYZ,156.24,286,155.91,156.61,0.7
2025-03-26 09:04:47,XYZ,187.53,3680,186.76,187.86,1.1
2025-03-26 09:04:48,XYZ,195.45,1060,195.29,196.23,0.94
2025-03-26 09:04:49,XYZ,177.16,7299,176.77,177.27,0.5
2025-03-26 09:04:50,XYZ,167.3,6604,166.95,167.82,0.87
2025-03-26 09:04:51,XYZ,167.08,7389,166.09,167.48,1.39
2025-03-26 09:04:52,XYZ,157.67,2727,157.0,157.79,0.79
2025-03-26 09:04:53,XYZ,154.97,4484,154.64,155.89,1.25
2025-03-26 09:04:54,XYZ,175.99,759,175.43,176.31,0.88
2025-03-26 09:04:55,XYZ,197.15,7728,196.93,197.87,0.94
2025-03-26 09:04:56,XYZ,154.14,3737,153.39,154.48,1.09
2025-03-26 09:04:57,XYZ,148.58,8537,147.85,148.87,1.02
2025-03-26 09:04:58,XYZ,143.66,7141,143.16,144.19,1.03
2025-03-26 09:04:59,XYZ,151.48,3503,150.85,151.75,0.9
2025-03-26 09:05:00,XYZ,170.71,6167,170.04,171.65,1.61
2025-03-26 09:05:01,XYZ,103.93,3052,103.23,104.81,1.58
2025-03-26 09:05:02,XYZ,189.12,113,188.42,189.42,1.0
2025-03-26 09:05:03,XYZ,192.48,7683,192.01,193.34,1.33
2025-03-26 09:05:04,XYZ,143.61,8475,143.29,144.05,0.76
2025-03-26 09:05:05,XYZ,180.01,672,179.6,180.32,0.72
2025-03-26 09:05:06,XYZ,166.17,9339,165.34,167.09,1.75
2025-03-26 09:05:07,XYZ,167.96,6859,167.72,168.08,0.36
2025-03-26 09:05:08,XYZ,115.89,1563,115.31,116.29,0.98
2025-03-26 09:05:09,XYZ,157.54,7055,157.43,158.0,0.57
2025-03-26 09:05:10,XYZ,147.47,8912,147.34,147.98,0.64
2025-03-26 09:05:11,XYZ,151.79,5627,151.43,152.05,0.62
2025-03-26 09:05:12,XYZ,189.86,4472,189.2,190.7,1.5
2025-03-26 09:05:13,XYZ,105.47,2326,104.71,105.67,0.96
2025-03-26 09:05:14,XYZ,172.73,5248,172.17,173.66,1.49
2025-03-26 09:05:15,XYZ,148.01,1899,147.6,148.5,0.9
2025-03-26 09:05:16,XYZ,169.22,8752,168.8,169.66,0.86
2025-03-26 09:05:17,XYZ,117.61,2782,117.13,117.96,0.83
2025-03-26 09:05:18,XYZ,155.5,5491,154.78,156.28,1.5
2025-03-26 09:05:19,XYZ,105.97,3926,105.33,106.58,1.25
2025-03-26 09:05:20,XYZ,122.5,4490,122.03,122.71,0.68
2025-03-26 09:05:21,XYZ,156.01,721,155.69,156.39,0.7
2025-03-26 09:05:22,XYZ,173.64,8036,173.15,174.35,1.2
2025-03-26 09:05:23,XYZ,150.68,8023,149.96,151.47,1.51
2025-03-26 09:05:24,XYZ,141.48,8126,140.49,141.68,1.19
2025-03-26 09:05:25,XYZ,121.44,1451,120.45,121.59,1.14
2025-03-26 09:05:26,XYZ,132.17,6659,132.07,132.8,0.73
2025-03-26 09:05:27,XYZ,131.71,6288,131.24,132.22,0.98
2025-03-26 09:05:28,XYZ,145.46,5706,144.82,146.3,1.48
2025-03-26 09:05:29,XYZ,178.94,9067,178.67,179.27,0.6
2025-03-26 09:05:30,XYZ,119.35,1023,118.6,119.47,0.87
2025-03-26 09:05:31,XYZ,161.03,2060,160.65,161.29,0.64
2025-03-26 09:05:32,XYZ,194.13,2944,193.85,194.59,0.74
2025-03-26 09:05:33,XYZ,143.63,789,142.82,144.09,1.27
2025-03-26 09:05:34,XYZ,143.79,4899,143.03,144.03,1.0
2025-03-26 09:05:35,XYZ,154.26,8192,153.8,154.81,1.01
2025-03-26 09:05:36,XYZ,108.33,1166,107.87,108.96,1.09
2025-03-26 09:05:37,XYZ,123.46,8773,123.2,123.66,0.46
2025-03-26 09:05:38,XYZ,123.74,8325,123.52,124.26,0.74
2025-03-26 09:05:39,XYZ,138.77,3074,138.64,139.56,0.92
2025-03-26 09:05:40,XYZ,170.55,2076,169.99,170.86,0.87
2025-03-26 09:05:41,XYZ,199.62,538,198.77,199.93,1.16
2025-03-26 09:05:42,XYZ,127.46,1528,127.31,127.67,0.36
2025-03-26 09:05:43,XYZ,185.52,2084,184.71,185.63,0.92
2025-03-26 09:05:44,XYZ,199.1,2348,198.5,199.22,0.72
2025-03-26 09:05:45,XYZ,177.47,3061,177.18,178.13,0.95
2025-03-26 09:05:46,XYZ,152.18,1579,152.06,153.0,0.94
2025-03-26 09:05:47,XYZ,116.19,4797,115.84,117.16,1.32
2025-03-26 09:05:48,XYZ,124.03,5773,123.2,124.2,1.0
2025-03-26 09:05:49,XYZ,143.84,9135,143.27,144.2,0.93
2025-03-26 09:05:50,XYZ,185.15,7180,185.05,185.84,0.79
2025-03-26 09:05:51,XYZ,184.71,1802,184.25,184.98,0.73
2025-03-26 09:05:52,XYZ,115.52,9352,114.94,116.11,1.17
2025-03-26 09:05:53,XYZ,157.52,3968,157.08,158.02,0.94
2025-03-26 09:05:54,XYZ,100.67,5265,100.47,100.83,0.36
2025-03-26 09:05:55,XYZ,169.11,2543,168.69,169.53,0.84
2025-03-26 09:05:56,XYZ,136.58,5951,136.34,136.91,0.57
2025-03-26 09:05:57,XYZ,108.24,7128,107.87,109.22,1.35
2025-03-26 09:05:58,XYZ,167.06,6420,166.34,167.92,1.58
2025-03-26 09:05:59,XYZ,102.48,7773,101.72,103.37,1.65
2025-03-26 09:06:00,XYZ,150.2,1372,149.65,150.71,1.06
2025-03-26 09:06:01,XYZ,180.29,3668,179.44,180.79,1.35
2025-03-26 09:06:02,XYZ,188.45,4709,187.96,188.93,0.97
2025-03-26 09:06:03,XYZ,154.8,1110,154.62,155.01,0.39
2025-03-26 09:06:04,XYZ,171.31,4234,170.54,172.22,1.68
2025-03-26 09:06:05,XYZ,179.2,8189,178.79,179.94,1.15
2025-03-26 09:06:06,XYZ,115.59,2316,114.99,116.57,1.58
2025-03-26 09:06:07,XYZ,136.82,3629,136.02,136.97,0.95
2025-03-26 09:06:08,XYZ,169.21,9441,168.83,169.79,0.96
2025-03-26 09:06:09,XYZ,184.22,3794,184.08,185.04,0.96
2025-03-26 09:06:10,XYZ,155.68,5449,155.13,156.65,1.52
2025-03-26 09:06:11,XYZ,182.09,5998,181.37,182.22,0.85
2025-03-26 09:06:12,XYZ,116.44,7791,116.27,116.54,0.27
2025-03-26 09:06:13,XYZ,191.33,9661,191.14,191.91,0.77
2025-03-26 09:06:14,XYZ,197.15,1433,196.47,197.32,0.85
2025-03-26 09:06:15,XYZ,183.16,9067,182.19,183.29,1.1
2025-03-26 09:06:16,XYZ,142.22,4484,141.9,142.32,0.42
2025-03-26 09:06:17,XYZ,191.01,8738,190.06,191.35,1.29
